processor,meanpower,benchmark,frequency,cpuid
p6,5.853360,namd,2133000,0
p6,5.676616,namd,2133000,0
p6,5.235973,namd,1733000,0
p6,5.064593,namd,1733000,0
p6,5.251096,namd,1733000,0
p6,6.916929,cpuload_all_100_4096,2533000,1
p6,4.447248,namd,1199000,0
p6,4.453145,namd,1199000,0
p6,4.392992,namd,1199000,0
p6,6.334202,namd,2533000,1
p6,6.391019,namd,2533000,1
p6,6.613873,namd,2533000,1
p6,5.850910,namd,2133000,1
p6,5.868202,namd,2133000,1
p6,5.863821,namd,2133000,1
p6,5.101601,namd,1733000,1
p6,6.272523,cpuload_all_100_4096,2133000,1
p6,5.238354,namd,1733000,1
p6,5.103617,namd,1733000,1
p6,4.445153,namd,1199000,1
p6,4.455715,namd,1199000,1
p6,4.406629,namd,1199000,1
p6,7.622858,omnetpp,2533000,0
p6,7.573355,omnetpp,2533000,0
p6,7.583869,omnetpp,2533000,0
p6,6.407819,omnetpp,2133000,0
p6,6.444579,omnetpp,2133000,0
p6,6.194807,cpuload_all_100_4096,2133000,1
p6,6.476401,omnetpp,2133000,0
p6,5.488561,omnetpp,1733000,0
p6,5.476727,omnetpp,1733000,0
p6,5.506213,omnetpp,1733000,0
p6,4.611182,omnetpp,1199000,0
p6,4.643915,omnetpp,1199000,0
p6,4.637195,omnetpp,1199000,0
p6,7.496780,omnetpp,2533000,1
p6,7.404743,omnetpp,2533000,1
p6,7.526186,omnetpp,2533000,1
p6,6.164444,cpuload_all_100_4096,2133000,1
p6,6.433564,omnetpp,2133000,1
p6,6.370172,omnetpp,2133000,1
p6,6.429125,omnetpp,2133000,1
p6,5.478985,omnetpp,1733000,1
p6,5.536632,omnetpp,1733000,1
p6,5.521981,omnetpp,1733000,1
p6,4.616514,omnetpp,1199000,1
p6,4.649536,omnetpp,1199000,1
p6,4.623038,omnetpp,1199000,1
p6,6.425395,povray,2533000,0
p6,5.358098,cpuload_all_100_4096,1733000,1
p6,6.388847,povray,2533000,0
p6,6.314247,povray,2533000,0
p6,5.378873,povray,2133000,0
p6,5.765644,povray,2133000,0
p6,5.428149,povray,2133000,0
p6,4.903280,povray,1733000,0
p6,4.953766,povray,1733000,0
p6,4.960096,povray,1733000,0
p6,4.414176,povray,1199000,0
p6,4.407862,povray,1199000,0
p6,5.361922,cpuload_all_100_4096,1733000,1
p6,4.415858,povray,1199000,0
p6,6.749415,povray,2533000,1
p6,6.720489,povray,2533000,1
p6,6.232061,povray,2533000,1
p6,5.694350,povray,2133000,1
p6,5.361383,povray,2133000,1
p6,5.703281,povray,2133000,1
p6,4.964492,povray,1733000,1
p6,4.861927,povray,1733000,1
p6,5.145136,povray,1733000,1
p6,5.359019,cpuload_all_100_4096,1733000,1
p6,4.235072,povray,1199000,1
p6,4.246140,povray,1199000,1
p6,4.243885,povray,1199000,1
p6,7.473607,sjeng,2533000,0
p6,7.446793,sjeng,2533000,0
p6,7.447741,sjeng,2533000,0
p6,6.427994,sjeng,2133000,0
p6,6.422045,sjeng,2133000,0
p6,6.414864,sjeng,2133000,0
p6,5.550214,sjeng,1733000,0
p6,4.524084,cpuload_all_100_4096,1199000,1
p6,5.539805,sjeng,1733000,0
p6,5.537279,sjeng,1733000,0
p6,4.662468,sjeng,1199000,0
p6,4.657195,sjeng,1199000,0
p6,4.659751,sjeng,1199000,0
p6,7.324351,sjeng,2533000,1
p6,7.328809,sjeng,2533000,1
p6,7.287898,sjeng,2533000,1
p6,6.426399,sjeng,2133000,1
p6,6.442047,sjeng,2133000,1
p6,4.525002,cpuload_all_100_4096,1199000,1
p6,6.424498,sjeng,2133000,1
p6,5.558089,sjeng,1733000,1
p6,5.543711,sjeng,1733000,1
p6,5.553864,sjeng,1733000,1
p6,4.662362,sjeng,1199000,1
p6,4.670488,sjeng,1199000,1
p6,4.668849,sjeng,1199000,1
p6,5.936413,soplex,2533000,0
p6,6.376211,soplex,2533000,0
p6,6.377778,soplex,2533000,0
p6,4.577811,cpuload_all_100_4096,1199000,1
p6,5.256329,soplex,2133000,0
p6,5.271741,soplex,2133000,0
p6,5.633089,soplex,2133000,0
p6,4.861410,soplex,1733000,0
p6,4.879841,soplex,1733000,0
p6,4.863896,soplex,1733000,0
p6,4.243724,soplex,1199000,0
p6,4.052000,soplex,1199000,0
p6,4.237057,soplex,1199000,0
p6,6.370929,soplex,2533000,1
p6,7.946243,gamess,2533000,0
p6,6.355505,soplex,2533000,1
p6,5.889005,soplex,2533000,1
p6,5.270845,soplex,2133000,1
p6,5.238862,soplex,2133000,1
p6,5.630823,soplex,2133000,1
p6,4.664819,soplex,1733000,1
p6,4.573349,soplex,1733000,1
p6,4.866644,soplex,1733000,1
p6,4.211850,soplex,1199000,1
p6,4.215194,soplex,1199000,1
p6,7.955737,gamess,2533000,0
p6,4.223368,soplex,1199000,1
p6,6.628372,sphinx3,2533000,0
p6,6.586814,sphinx3,2533000,0
p6,6.608366,sphinx3,2533000,0
p6,5.940498,sphinx3,2133000,0
p6,5.743441,sphinx3,2133000,0
p6,5.741295,sphinx3,2133000,0
p6,5.114599,sphinx3,1733000,0
p6,5.142471,sphinx3,1733000,0
p6,4.973813,sphinx3,1733000,0
p6,7.967802,gamess,2533000,0
p6,4.408524,sphinx3,1199000,0
p6,4.410388,sphinx3,1199000,0
p6,4.291073,sphinx3,1199000,0
p6,6.591821,sphinx3,2533000,1
p6,6.610657,sphinx3,2533000,1
p6,6.344759,sphinx3,2533000,1
p6,5.721985,sphinx3,2133000,1
p6,5.755287,sphinx3,2133000,1
p6,5.996170,sphinx3,2133000,1
p6,5.104959,sphinx3,1733000,1
p6,6.634494,gamess,2133000,0
p6,5.123398,sphinx3,1733000,1
p6,4.922578,sphinx3,1733000,1
p6,4.419282,sphinx3,1199000,1
p6,4.398907,sphinx3,1199000,1
p6,4.291675,sphinx3,1199000,1
p6,7.136300,zeusmp,2533000,0
p6,7.086003,zeusmp,2533000,0
p6,6.949880,zeusmp,2533000,0
p6,6.167482,zeusmp,2133000,0
p6,6.176662,zeusmp,2133000,0
p6,6.660229,gamess,2133000,0
p6,6.146349,zeusmp,2133000,0
p6,5.342023,zeusmp,1733000,0
p6,5.341951,zeusmp,1733000,0
p6,5.418049,zeusmp,1733000,0
p6,4.588599,zeusmp,1199000,0
p6,4.588552,zeusmp,1199000,0
p6,4.586435,zeusmp,1199000,0
p6,6.937365,zeusmp,2533000,1
p6,6.924967,zeusmp,2533000,1
p6,7.067855,zeusmp,2533000,1
p6,6.665914,gamess,2133000,0
p6,6.161553,zeusmp,2133000,1
p6,6.239795,zeusmp,2133000,1
p6,6.166997,zeusmp,2133000,1
p6,5.340762,zeusmp,1733000,1
p6,5.337774,zeusmp,1733000,1
p6,5.354004,zeusmp,1733000,1
p6,4.594081,zeusmp,1199000,1
p6,4.593312,zeusmp,1199000,1
p6,4.597053,zeusmp,1199000,1
p6,7.388855,bzip2,2533000,0
p6,5.609255,gamess,1733000,0
p6,7.295492,bzip2,2533000,0
p6,7.309258,bzip2,2533000,0
p6,6.310831,bzip2,2133000,0
p6,6.285741,bzip2,2133000,0
p6,6.295086,bzip2,2133000,0
p6,5.451513,bzip2,1733000,0
p6,5.443430,bzip2,1733000,0
p6,5.464332,bzip2,1733000,0
p6,4.626918,bzip2,1199000,0
p6,4.612037,bzip2,1199000,0
p6,5.609767,gamess,1733000,0
p6,4.619070,bzip2,1199000,0
p6,7.233686,bzip2,2533000,1
p6,7.189004,bzip2,2533000,1
p6,7.164367,bzip2,2533000,1
p6,6.295901,bzip2,2133000,1
p6,6.329915,bzip2,2133000,1
p6,6.319719,bzip2,2133000,1
p6,5.467579,bzip2,1733000,1
p6,5.477993,bzip2,1733000,1
p6,5.466950,bzip2,1733000,1
p6,5.614149,gamess,1733000,0
p6,4.620046,bzip2,1199000,1
p6,4.615898,bzip2,1199000,1
p6,4.619758,bzip2,1199000,1
p6,6.957934,cactusADM,2533000,0
p6,6.914374,cactusADM,2533000,0
p6,7.044346,cactusADM,2533000,0
p6,6.110856,cactusADM,2133000,0
p6,6.119381,cactusADM,2133000,0
p6,6.184983,cactusADM,2133000,0
p6,5.337060,cactusADM,1733000,0
p6,4.670280,gamess,1199000,0
p6,5.412257,cactusADM,1733000,0
p6,5.343478,cactusADM,1733000,0
p6,4.557023,cactusADM,1199000,0
p6,4.590271,cactusADM,1199000,0
p6,4.532089,cactusADM,1199000,0
p6,6.964698,cactusADM,2533000,1
p6,6.915020,cactusADM,2533000,1
p6,6.953574,cactusADM,2533000,1
p6,6.175569,cactusADM,2133000,1
p6,6.076668,cactusADM,2133000,1
p6,4.671789,gamess,1199000,0
p6,6.210463,cactusADM,2133000,1
p6,5.281083,cactusADM,1733000,1
p6,5.360681,cactusADM,1733000,1
p6,5.290809,cactusADM,1733000,1
p6,4.601482,cactusADM,1199000,1
p6,4.584356,cactusADM,1199000,1
p6,4.562330,cactusADM,1199000,1
p6,0.833629,cpuload_all_0_4096,2533000,0
p6,0.816351,cpuload_all_0_4096,2533000,0
p6,0.898737,cpuload_all_0_4096,2533000,0
p6,4.666637,gamess,1199000,0
p6,1.039655,cpuload_all_0_4096,2133000,0
p6,0.783085,cpuload_all_0_4096,2133000,0
p6,0.793826,cpuload_all_0_4096,2133000,0
p6,0.864611,cpuload_all_0_4096,1733000,0
p6,0.740573,cpuload_all_0_4096,1733000,0
p6,0.784910,cpuload_all_0_4096,1733000,0
p6,0.967378,cpuload_all_0_4096,1199000,0
p6,0.648623,cpuload_all_0_4096,1199000,0
p6,0.764496,cpuload_all_0_4096,1199000,0
p6,0.781278,cpuload_all_0_4096,2533000,1
p6,7.908024,gamess,2533000,1
p6,0.774730,cpuload_all_0_4096,2533000,1
p6,0.807265,cpuload_all_0_4096,2533000,1
p6,0.691360,cpuload_all_0_4096,2133000,1
p6,0.727763,cpuload_all_0_4096,2133000,1
p6,0.718575,cpuload_all_0_4096,2133000,1
p6,0.640646,cpuload_all_0_4096,1733000,1
p6,0.722075,cpuload_all_0_4096,1733000,1
p6,0.749314,cpuload_all_0_4096,1733000,1
p6,0.661644,cpuload_all_0_4096,1199000,1
p6,0.767542,cpuload_all_0_4096,1199000,1
p6,7.954695,gamess,2533000,1
p6,0.772222,cpuload_all_0_4096,1199000,1
p6,2.550697,cpuload_all_25_4096,2533000,0
p6,2.562663,cpuload_all_25_4096,2533000,0
p6,2.567665,cpuload_all_25_4096,2533000,0
p6,2.269530,cpuload_all_25_4096,2133000,0
p6,2.270879,cpuload_all_25_4096,2133000,0
p6,2.331533,cpuload_all_25_4096,2133000,0
p6,2.070714,cpuload_all_25_4096,1733000,0
p6,2.077143,cpuload_all_25_4096,1733000,0
p6,2.052563,cpuload_all_25_4096,1733000,0
p6,7.913836,gamess,2533000,1
p6,1.897102,cpuload_all_25_4096,1199000,0
p6,1.923558,cpuload_all_25_4096,1199000,0
p6,1.894601,cpuload_all_25_4096,1199000,0
p6,2.559343,cpuload_all_25_4096,2533000,1
p6,2.564049,cpuload_all_25_4096,2533000,1
p6,2.542646,cpuload_all_25_4096,2533000,1
p6,2.289196,cpuload_all_25_4096,2133000,1
p6,2.304290,cpuload_all_25_4096,2133000,1
p6,2.293778,cpuload_all_25_4096,2133000,1
p6,2.078338,cpuload_all_25_4096,1733000,1
p6,6.620404,gamess,2133000,1
p6,2.067451,cpuload_all_25_4096,1733000,1
p6,2.066593,cpuload_all_25_4096,1733000,1
p6,1.900786,cpuload_all_25_4096,1199000,1
p6,1.900241,cpuload_all_25_4096,1199000,1
p6,1.918755,cpuload_all_25_4096,1199000,1
p6,7.012832,cpuload_all_50_4096,2533000,0
p6,6.998368,cpuload_all_50_4096,2533000,0
p6,6.997770,cpuload_all_50_4096,2533000,0
p6,6.241168,cpuload_all_50_4096,2133000,0
p6,5.498513,cpuload_all_50_4096,2133000,0
p6,6.648741,gamess,2133000,1
p6,6.120372,cpuload_all_50_4096,2133000,0
p6,5.298164,cpuload_all_50_4096,1733000,0
p6,5.361046,cpuload_all_50_4096,1733000,0
p6,5.411162,cpuload_all_50_4096,1733000,0
p6,4.569292,cpuload_all_50_4096,1199000,0
p6,4.528481,cpuload_all_50_4096,1199000,0
p6,4.522675,cpuload_all_50_4096,1199000,0
p6,6.147838,cpuload_all_50_4096,2533000,1
p6,7.074576,cpuload_all_50_4096,2533000,1
p6,7.027694,cpuload_all_50_4096,2533000,1
p6,6.631653,gamess,2133000,1
p6,6.102803,cpuload_all_50_4096,2133000,1
p6,6.118165,cpuload_all_50_4096,2133000,1
p6,6.131651,cpuload_all_50_4096,2133000,1
p6,5.418313,cpuload_all_50_4096,1733000,1
p6,5.354216,cpuload_all_50_4096,1733000,1
p6,5.345958,cpuload_all_50_4096,1733000,1
p6,4.516165,cpuload_all_50_4096,1199000,1
p6,4.586397,cpuload_all_50_4096,1199000,1
p6,4.574204,cpuload_all_50_4096,1199000,1
p6,7.042202,cpuload_all_75_4096,2533000,0
p6,5.616565,gamess,1733000,1
p6,7.043255,cpuload_all_75_4096,2533000,0
p6,7.065249,cpuload_all_75_4096,2533000,0
p6,6.259265,cpuload_all_75_4096,2133000,0
p6,6.231777,cpuload_all_75_4096,2133000,0
p6,6.122456,cpuload_all_75_4096,2133000,0
p6,5.352126,cpuload_all_75_4096,1733000,0
p6,5.354859,cpuload_all_75_4096,1733000,0
p6,5.415553,cpuload_all_75_4096,1733000,0
p6,4.520488,cpuload_all_75_4096,1199000,0
p6,4.578987,cpuload_all_75_4096,1199000,0
p6,5.614568,gamess,1733000,1
p6,4.576855,cpuload_all_75_4096,1199000,0
p6,6.957416,cpuload_all_75_4096,2533000,1
p6,6.958360,cpuload_all_75_4096,2533000,1
p6,6.931366,cpuload_all_75_4096,2533000,1
p6,6.191662,cpuload_all_75_4096,2133000,1
p6,6.089252,cpuload_all_75_4096,2133000,1
p6,6.102629,cpuload_all_75_4096,2133000,1
p6,5.423405,cpuload_all_75_4096,1733000,1
p6,5.353476,cpuload_all_75_4096,1733000,1
p6,5.336917,cpuload_all_75_4096,1733000,1
p6,5.615926,gamess,1733000,1
p6,4.523284,cpuload_all_75_4096,1199000,1
p6,4.531840,cpuload_all_75_4096,1199000,1
p6,4.580618,cpuload_all_75_4096,1199000,1
p6,7.070748,cpuload_all_100_4096,2533000,0
p6,7.039137,cpuload_all_100_4096,2533000,0
p6,7.063276,cpuload_all_100_4096,2533000,0
p6,6.210609,cpuload_all_100_4096,2133000,0
p6,6.209368,cpuload_all_100_4096,2133000,0
p6,6.125397,cpuload_all_100_4096,2133000,0
p6,5.352824,cpuload_all_100_4096,1733000,0
p6,4.674148,gamess,1199000,1
p6,5.351123,cpuload_all_100_4096,1733000,0
p6,5.424441,cpuload_all_100_4096,1733000,0
p6,4.517152,cpuload_all_100_4096,1199000,0
p6,4.526656,cpuload_all_100_4096,1199000,0
p6,4.506046,cpuload_all_100_4096,1199000,0
p6,7.014676,cpuload_all_100_4096,2533000,1
p6,7.178739,cpuload_all_100_4096,2533000,1
p6,7.046155,cpuload_all_100_4096,2533000,1
p6,6.119935,cpuload_all_100_4096,2133000,1
p6,6.228922,cpuload_all_100_4096,2133000,1
p6,4.670029,gamess,1199000,1
p6,6.147797,cpuload_all_100_4096,2133000,1
p6,5.354063,cpuload_all_100_4096,1733000,1
p6,5.361719,cpuload_all_100_4096,1733000,1
p6,5.350171,cpuload_all_100_4096,1733000,1
p6,4.512983,cpuload_all_100_4096,1199000,1
p6,4.575106,cpuload_all_100_4096,1199000,1
p6,4.525629,cpuload_all_100_4096,1199000,1
p6,7.915754,gamess,2533000,0
p6,7.859730,gamess,2533000,0
p6,7.860926,gamess,2533000,0
p6,4.668775,gamess,1199000,1
p6,6.618994,gamess,2133000,0
p6,6.622166,gamess,2133000,0
p6,6.672102,gamess,2133000,0
p6,5.600724,gamess,1733000,0
p6,5.595525,gamess,1733000,0
p6,5.623430,gamess,1733000,0
p6,4.673320,gamess,1199000,0
p6,4.680381,gamess,1199000,0
p6,4.680364,gamess,1199000,0
p6,7.812060,gamess,2533000,1
p6,7.231020,gcc,2533000,0
p6,7.828513,gamess,2533000,1
p6,7.821753,gamess,2533000,1
p6,6.635177,gamess,2133000,1
p6,6.547886,gamess,2133000,1
p6,6.655996,gamess,2133000,1
p6,5.598160,gamess,1733000,1
p6,5.610179,gamess,1733000,1
p6,5.622643,gamess,1733000,1
p6,4.680171,gamess,1199000,1
p6,4.663752,gamess,1199000,1
p6,7.236096,gcc,2533000,0
p6,4.676239,gamess,1199000,1
p6,7.369910,gcc,2533000,0
p6,7.332950,gcc,2533000,0
p6,7.335048,gcc,2533000,0
p6,6.431449,gcc,2133000,0
p6,6.441859,gcc,2133000,0
p6,6.429665,gcc,2133000,0
p6,5.575296,gcc,1733000,0
p6,5.574647,gcc,1733000,0
p6,5.567036,gcc,1733000,0
p6,7.222310,gcc,2533000,0
p6,4.693926,gcc,1199000,0
p6,4.686450,gcc,1199000,0
p6,4.693401,gcc,1199000,0
p6,7.300236,gcc,2533000,1
p6,7.274600,gcc,2533000,1
p6,7.289599,gcc,2533000,1
p6,6.442635,gcc,2133000,1
p6,6.443564,gcc,2133000,1
p6,6.438981,gcc,2133000,1
p6,5.582379,gcc,1733000,1
p6,6.438390,gcc,2133000,0
p6,5.580159,gcc,1733000,1
p6,5.587059,gcc,1733000,1
p6,4.699031,gcc,1199000,1
p6,4.706883,gcc,1199000,1
p6,4.704939,gcc,1199000,1
p6,7.348784,gobmk,2533000,0
p6,7.333158,gobmk,2533000,0
p6,7.369109,gobmk,2533000,0
p6,6.470641,gobmk,2133000,0
p6,6.455394,gobmk,2133000,0
p6,6.422052,gcc,2133000,0
p6,6.445297,gobmk,2133000,0
p6,5.587026,gobmk,1733000,0
p6,5.604440,gobmk,1733000,0
p6,5.575816,gobmk,1733000,0
p6,4.668856,gobmk,1199000,0
p6,4.679352,gobmk,1199000,0
p6,4.676293,gobmk,1199000,0
p6,7.315994,gobmk,2533000,1
p6,7.326742,gobmk,2533000,1
p6,7.346183,gobmk,2533000,1
p6,6.441040,gcc,2133000,0
p6,6.460726,gobmk,2133000,1
p6,6.446821,gobmk,2133000,1
p6,6.454577,gobmk,2133000,1
p6,5.583556,gobmk,1733000,1
p6,5.551076,gobmk,1733000,1
p6,5.562301,gobmk,1733000,1
p6,4.688637,gobmk,1199000,1
p6,4.688529,gobmk,1199000,1
p6,4.682493,gobmk,1199000,1
p6,7.211214,gromacs,2533000,0
p6,5.566761,gcc,1733000,0
p6,7.231305,gromacs,2533000,0
p6,7.190723,gromacs,2533000,0
p6,6.428064,gromacs,2133000,0
p6,6.428350,gromacs,2133000,0
p6,6.433260,gromacs,2133000,0
p6,5.553182,gromacs,1733000,0
p6,5.554530,gromacs,1733000,0
p6,5.565423,gromacs,1733000,0
p6,4.689542,gromacs,1199000,0
p6,4.689460,gromacs,1199000,0
p6,5.564959,gcc,1733000,0
p6,4.685473,gromacs,1199000,0
p6,7.228916,gromacs,2533000,1
p6,7.204632,gromacs,2533000,1
p6,7.184375,gromacs,2533000,1
p6,6.407548,gromacs,2133000,1
p6,6.404801,gromacs,2133000,1
p6,6.394077,gromacs,2133000,1
p6,5.550717,gromacs,1733000,1
p6,5.563193,gromacs,1733000,1
p6,5.553940,gromacs,1733000,1
p6,5.568854,gcc,1733000,0
p6,4.682072,gromacs,1199000,1
p6,4.689406,gromacs,1199000,1
p6,4.688267,gromacs,1199000,1
p6,7.429947,h264ref,2533000,0
p6,7.416809,h264ref,2533000,0
p6,7.421479,h264ref,2533000,0
p6,6.484343,h264ref,2133000,0
p6,6.475885,h264ref,2133000,0
p6,6.506030,h264ref,2133000,0
p6,5.573762,h264ref,1733000,0
p6,4.678366,gcc,1199000,0
p6,5.571464,h264ref,1733000,0
p6,5.558372,h264ref,1733000,0
p6,4.668876,h264ref,1199000,0
p6,4.679421,h264ref,1199000,0
p6,4.686142,h264ref,1199000,0
p6,7.409688,h264ref,2533000,1
p6,7.439882,h264ref,2533000,1
p6,7.432443,h264ref,2533000,1
p6,6.455023,h264ref,2133000,1
p6,6.450933,h264ref,2133000,1
p6,4.676818,gcc,1199000,0
p6,6.477702,h264ref,2133000,1
p6,5.554652,h264ref,1733000,1
p6,5.578750,h264ref,1733000,1
p6,5.581540,h264ref,1733000,1
p6,4.676167,h264ref,1199000,1
p6,4.673140,h264ref,1199000,1
p6,4.682489,h264ref,1199000,1
p6,7.873570,hmmer,2533000,0
p6,7.830477,hmmer,2533000,0
p6,7.901035,hmmer,2533000,0
p6,4.682932,gcc,1199000,0
p6,6.583834,hmmer,2133000,0
p6,6.529200,hmmer,2133000,0
p6,6.600148,hmmer,2133000,0
p6,5.596851,hmmer,1733000,0
p6,5.556874,hmmer,1733000,0
p6,5.558757,hmmer,1733000,0
p6,4.658984,hmmer,1199000,0
p6,4.649897,hmmer,1199000,0
p6,4.642720,hmmer,1199000,0
p6,7.711149,hmmer,2533000,1
p6,7.239734,gcc,2533000,1
p6,7.754724,hmmer,2533000,1
p6,7.763608,hmmer,2533000,1
p6,6.497994,hmmer,2133000,1
p6,6.570182,hmmer,2133000,1
p6,6.541278,hmmer,2133000,1
p6,5.539296,hmmer,1733000,1
p6,5.567002,hmmer,1733000,1
p6,5.557142,hmmer,1733000,1
p6,4.658993,hmmer,1199000,1
p6,4.628717,hmmer,1199000,1
p6,7.232260,gcc,2533000,1
p6,4.643430,hmmer,1199000,1
p6,6.989773,lbm,2533000,0
p6,7.007309,lbm,2533000,0
p6,6.980961,lbm,2533000,0
p6,6.350190,lbm,2133000,0
p6,6.332296,lbm,2133000,0
p6,6.317900,lbm,2133000,0
p6,5.448203,lbm,1733000,0
p6,5.483197,lbm,1733000,0
p6,5.496907,lbm,1733000,0
p6,7.237727,gcc,2533000,1
p6,4.629858,lbm,1199000,0
p6,4.649327,lbm,1199000,0
p6,4.666913,lbm,1199000,0
p6,7.073697,lbm,2533000,1
p6,7.083371,lbm,2533000,1
p6,7.066971,lbm,2533000,1
p6,6.343798,lbm,2133000,1
p6,6.331096,lbm,2133000,1
p6,6.325697,lbm,2133000,1
p6,5.469361,lbm,1733000,1
p6,6.445857,gcc,2133000,1
p6,5.434455,lbm,1733000,1
p6,5.497813,lbm,1733000,1
p6,4.626745,lbm,1199000,1
p6,4.597520,lbm,1199000,1
p6,4.602883,lbm,1199000,1
p6,7.180857,leslie3d,2533000,0
p6,7.205500,leslie3d,2533000,0
p6,7.190239,leslie3d,2533000,0
p6,6.392046,leslie3d,2133000,0
p6,6.404279,leslie3d,2133000,0
p6,6.442356,gcc,2133000,1
p6,6.389006,leslie3d,2133000,0
p6,5.559985,leslie3d,1733000,0
p6,5.564716,leslie3d,1733000,0
p6,5.543455,leslie3d,1733000,0
p6,4.699028,leslie3d,1199000,0
p6,4.698444,leslie3d,1199000,0
p6,4.677449,leslie3d,1199000,0
p6,7.173055,leslie3d,2533000,1
p6,7.197164,leslie3d,2533000,1
p6,7.178381,leslie3d,2533000,1
p6,6.444817,gcc,2133000,1
p6,6.414006,leslie3d,2133000,1
p6,6.409710,leslie3d,2133000,1
p6,6.393344,leslie3d,2133000,1
p6,5.538124,leslie3d,1733000,1
p6,5.555370,leslie3d,1733000,1
p6,5.542025,leslie3d,1733000,1
p6,4.666919,leslie3d,1199000,1
p6,4.667789,leslie3d,1199000,1
p6,4.677684,leslie3d,1199000,1
p6,6.738471,mcf,2533000,0
p6,5.569469,gcc,1733000,1
p6,6.765265,mcf,2533000,0
p6,6.707140,mcf,2533000,0
p6,6.123817,mcf,2133000,0
p6,6.169754,mcf,2133000,0
p6,6.075213,mcf,2133000,0
p6,5.274165,mcf,1733000,0
p6,5.355751,mcf,1733000,0
p6,5.297797,mcf,1733000,0
p6,4.592284,mcf,1199000,0
p6,4.605496,mcf,1199000,0
p6,5.573548,gcc,1733000,1
p6,4.592354,mcf,1199000,0
p6,6.844547,mcf,2533000,1
p6,6.754352,mcf,2533000,1
p6,6.754004,mcf,2533000,1
p6,6.160729,mcf,2133000,1
p6,6.164712,mcf,2133000,1
p6,6.089432,mcf,2133000,1
p6,5.269189,mcf,1733000,1
p6,5.409839,mcf,1733000,1
p6,5.429291,mcf,1733000,1
p6,5.572570,gcc,1733000,1
p6,4.577994,mcf,1199000,1
p6,4.534242,mcf,1199000,1
p6,4.589680,mcf,1199000,1
p6,6.832832,milc,2533000,0
p6,6.665932,milc,2533000,0
p6,6.647593,milc,2533000,0
p6,6.098592,milc,2133000,0
p6,6.068323,milc,2133000,0
p6,5.995698,milc,2133000,0
p6,5.319235,milc,1733000,0
p6,4.682135,gcc,1199000,1
p6,5.279899,milc,1733000,0
p6,5.209345,milc,1733000,0
p6,4.477919,milc,1199000,0
p6,4.574124,milc,1199000,0
p6,4.575472,milc,1199000,0
p6,6.818234,milc,2533000,1
p6,6.762202,milc,2533000,1
p6,6.853958,milc,2533000,1
p6,6.043657,milc,2133000,1
p6,5.958648,milc,2133000,1
p6,4.682578,gcc,1199000,1
p6,6.004450,milc,2133000,1
p6,5.267245,milc,1733000,1
p6,5.349601,milc,1733000,1
p6,5.233242,milc,1733000,1
p6,4.450046,milc,1199000,1
p6,4.489897,milc,1199000,1
p6,4.476726,milc,1199000,1
p6,6.798895,namd,2533000,0
p6,6.761954,namd,2533000,0
p6,6.758913,namd,2533000,0
p6,4.684944,gcc,1199000,1
p6,6.036868,namd,2133000,0
p6,5.887500,namd,2133000,0
p6,6.027690,namd,2133000,0
p6,5.204947,namd,1733000,0
p6,5.302216,namd,1733000,0
p6,5.245226,namd,1733000,0
p6,4.501275,namd,1199000,0
p6,4.533154,namd,1199000,0
p6,4.545617,namd,1199000,0
p6,6.764241,namd,2533000,1
p6,7.350008,gobmk,2533000,0
p6,6.782063,namd,2533000,1
p6,6.520265,namd,2533000,1
p6,5.899596,namd,2133000,1
p6,5.918155,namd,2133000,1
p6,5.934290,namd,2133000,1
p6,5.344636,namd,1733000,1
p6,5.279542,namd,1733000,1
p6,5.210613,namd,1733000,1
p6,4.492656,namd,1199000,1
p6,4.533153,namd,1199000,1
p6,7.384204,gobmk,2533000,0
p6,4.572820,namd,1199000,1
p6,7.600543,omnetpp,2533000,0
p6,7.596936,omnetpp,2533000,0
p6,7.737399,omnetpp,2533000,0
p6,6.483574,omnetpp,2133000,0
p6,6.485165,omnetpp,2133000,0
p6,6.468396,omnetpp,2133000,0
p6,5.566458,omnetpp,1733000,0
p6,5.579650,omnetpp,1733000,0
p6,5.557247,omnetpp,1733000,0
p6,7.415271,gobmk,2533000,0
p6,4.674109,omnetpp,1199000,0
p6,4.624979,omnetpp,1199000,0
p6,4.644195,omnetpp,1199000,0
p6,7.480594,omnetpp,2533000,1
p6,7.573886,omnetpp,2533000,1
p6,7.514826,omnetpp,2533000,1
p6,6.412745,omnetpp,2133000,1
p6,6.467600,omnetpp,2133000,1
p6,6.452200,omnetpp,2133000,1
p6,5.521646,omnetpp,1733000,1
p6,6.427111,gobmk,2133000,0
p6,5.563933,omnetpp,1733000,1
p6,5.534854,omnetpp,1733000,1
p6,4.658741,omnetpp,1199000,1
p6,4.655081,omnetpp,1199000,1
p6,4.645645,omnetpp,1199000,1
p6,6.400574,povray,2533000,0
p6,6.489154,povray,2533000,0
p6,6.421459,povray,2533000,0
p6,5.512951,povray,2133000,0
p6,5.798655,povray,2133000,0
p6,6.443257,gobmk,2133000,0
p6,5.884492,povray,2133000,0
p6,5.168315,povray,1733000,0
p6,4.948946,povray,1733000,0
p6,5.150208,povray,1733000,0
p6,4.358761,povray,1199000,0
p6,4.378927,povray,1199000,0
p6,4.499941,povray,1199000,0
p6,6.640444,povray,2533000,1
p6,6.555371,povray,2533000,1
p6,6.776608,povray,2533000,1
p6,6.434877,gobmk,2133000,0
p6,5.850486,povray,2133000,1
