uri,primary_name_display,replaced
http://dx.doi.org/10.13039/100006780,"Triangle Community Foundation",
http://dx.doi.org/10.13039/100005163,"Tribeca Film Institute",
http://dx.doi.org/10.13039/501100008239,"Trigon Fonden",
http://dx.doi.org/10.13039/501100003299,"Trimbos-instituut",
http://dx.doi.org/10.13039/501100001637,"Trinity College Dublin",
http://dx.doi.org/10.13039/501100000727,"Trinity College, University of Cambridge",
http://dx.doi.org/10.13039/501100000728,"Trinity College, University of Oxford",
http://dx.doi.org/10.13039/100010836,"Triological Society",
http://dx.doi.org/10.13039/100010196,"Tripler Army Medical Center",
http://dx.doi.org/10.13039/501100000729,"Tropical Biology Association",
http://dx.doi.org/10.13039/100004797,"Tropicana",
http://dx.doi.org/10.13039/100005698,"Truman Library Institute",
http://dx.doi.org/10.13039/100010924,"Truman State University",
http://dx.doi.org/10.13039/501100007437,"TrygFonden",
http://dx.doi.org/10.13039/501100007668,"Trygg-Hansas Forskningsstiftelse",
http://dx.doi.org/10.13039/501100007782,"Tshwane University of Technology",
http://dx.doi.org/10.13039/501100004407,"Tsinghua National Laboratory for Information Science and Technology",
http://dx.doi.org/10.13039/501100004147,"Tsinghua University",
http://dx.doi.org/10.13039/501100004408,"Tsubame Rosai Hospital",
http://dx.doi.org/10.13039/100001771,"Tuberous Sclerosis Alliance",
http://dx.doi.org/10.13039/501100000311,"Tuberous Sclerosis Association",
http://dx.doi.org/10.13039/100006954,"Tufts Medical Center",
http://dx.doi.org/10.13039/100008090,"Tufts University",
http://dx.doi.org/10.13039/100008246,"Tufts University School of Medicine",
http://dx.doi.org/10.13039/100007875,"Tulane University",
http://dx.doi.org/10.13039/100006455,"Tulsa University Center of Research Excellence, Tulsa University",
http://dx.doi.org/10.13039/100007148,"Tumori Foundation",
http://dx.doi.org/10.13039/100009049,"Tunghai University",
http://dx.doi.org/10.13039/100010792,"Tungs' Taichung MetroHarbor Hospital",
http://dx.doi.org/10.13039/100005151,"Tupperware",
http://dx.doi.org/10.13039/100006035,"Turkish Cultural Foundation",
http://dx.doi.org/10.13039/100004798,"Turner Broadcasting System",
http://dx.doi.org/10.13039/501100004345,"Turun Kauppaopetussäätiö",
http://dx.doi.org/10.13039/501100008557,"Turun Suomalainen Yliopistoseura",
http://dx.doi.org/10.13039/501100005609,"Turun Yliopisto",
http://dx.doi.org/10.13039/501100006432,"Tutkijakoulu, Oulun Yliopiston",
http://dx.doi.org/10.13039/100010082,"Tyler's Treehouse",
http://dx.doi.org/10.13039/100005152,"Tyson",
http://dx.doi.org/10.13039/501100001838,"Työ- ja Elinkeinoministeriö",
http://dx.doi.org/10.13039/501100003128,"Työsuojelurahasto",
http://dx.doi.org/10.13039/501100004414,"Tzu Chi College of Technology",
http://dx.doi.org/10.13039/100009383,"Tzu Chi University",
http://dx.doi.org/10.13039/501100008996,"Türk Hematoloji Derneği",
http://dx.doi.org/10.13039/501100008995,"Türk Kanser Araştirma ve Savaş Kurumu Derneği",
http://dx.doi.org/10.13039/501100004413,"Türk Nefroloji Dernegi",
http://dx.doi.org/10.13039/501100007445,"Türk Nöropsikiyatri Derneği",
http://dx.doi.org/10.13039/100010440,"Türkiye Atom Enerjisi Kurumu",
http://dx.doi.org/10.13039/501100004412,"Türkiye Bilimler Akademisi",
http://dx.doi.org/10.13039/501100004410,"Türkiye Bilimsel ve Teknolojik Araştirma Kurumu",
http://dx.doi.org/10.13039/100010798,"Türkiye Cumhuriyeti Disisleri Bakanligi",
http://dx.doi.org/10.13039/501100005364,"Türkiye Çevre Koruma Vakfi",
http://dx.doi.org/10.13039/100005226,"U.S. Administration on Aging",
http://dx.doi.org/10.13039/100006831,"U.S. Air Force",
http://dx.doi.org/10.13039/100009925,"U.S. Air Force Academy",
http://dx.doi.org/10.13039/100006751,"U.S. Army",
http://dx.doi.org/10.13039/100010198,"U.S. Army Aeromedical Research Laboratory",
http://dx.doi.org/10.13039/100010461,"U.S. Army Center for Environmental Health Research",
http://dx.doi.org/10.13039/100006752,"U.S. Army Corps of Engineers",
http://dx.doi.org/10.13039/100010462,"U.S. Army Dental and Trauma Research Detachment",
http://dx.doi.org/10.13039/100010199,"U.S. Army Institute of Surgical Research",
http://dx.doi.org/10.13039/100006753,"U.S. Army Materiel Command",
http://dx.doi.org/10.13039/100010460,"U.S. Army Medical Command",
http://dx.doi.org/10.13039/100010463,"U.S. Army Medical Department",
http://dx.doi.org/10.13039/100010183,"U.S. Army Medical Department Center and School",
http://dx.doi.org/10.13039/100010200,"U.S. Army Medical Research Institute of Chemical Defense",
http://dx.doi.org/10.13039/100010201,"U.S. Army Medical Research Institute of Infectious Diseases",
http://dx.doi.org/10.13039/100010202,"U.S. Army Research Institute of Environmental Medicine",
http://dx.doi.org/10.13039/100009920,"U.S. Army War College",
http://dx.doi.org/10.13039/100007149,"U.S. Bureau of Land Management",
http://dx.doi.org/10.13039/100006958,"U.S. Census Bureau",
http://dx.doi.org/10.13039/100006609,"U.S. Children's Bureau",
http://dx.doi.org/10.13039/100005649,"U.S. Commission of Fine Arts",
http://dx.doi.org/10.13039/100008402,"U.S. Consumer Product Safety Commission",
http://dx.doi.org/10.13039/100000199,"U.S. Department of Agriculture",
http://dx.doi.org/10.13039/100000190,"U.S. Department of Commerce",
http://dx.doi.org/10.13039/100000005,"U.S. Department of Defense",
http://dx.doi.org/10.13039/100000138,"U.S. Department of Education",
http://dx.doi.org/10.13039/100000015,"U.S. Department of Energy",
http://dx.doi.org/10.13039/100000016,"U.S. Department of Health and Human Services",
http://dx.doi.org/10.13039/100006642,"U.S. Department of Health, Education and Welfare",
http://dx.doi.org/10.13039/100000180,"U.S. Department of Homeland Security",
http://dx.doi.org/10.13039/100000204,"U.S. Department of Housing and Urban Development",
http://dx.doi.org/10.13039/100000074,"U.S. Department of Justice",
http://dx.doi.org/10.13039/100000778,"U.S. Department of Labor",
http://dx.doi.org/10.13039/100000194,"U.S. Department of State",
http://dx.doi.org/10.13039/100000140,"U.S. Department of Transportation",
http://dx.doi.org/10.13039/100000738,"U.S. Department of Veterans Affairs",
http://dx.doi.org/10.13039/100000201,"U.S. Department of the Interior",
http://dx.doi.org/10.13039/100006097,"U.S. Department of the Treasury",
http://dx.doi.org/10.13039/100005820,"U.S. Election Assistance Commission",
http://dx.doi.org/10.13039/100000139,"U.S. Environmental Protection Agency",
http://dx.doi.org/10.13039/100000202,"U.S. Fish and Wildlife Service",
http://dx.doi.org/10.13039/100000038,"U.S. Food and Drug Administration",
http://dx.doi.org/10.13039/100006959,"U.S. Forest Service",
http://dx.doi.org/10.13039/100000203,"U.S. Geological Survey",
http://dx.doi.org/10.13039/100009338,"U.S. Green Building Council",
http://dx.doi.org/10.13039/100009923,"U.S. Military Academy",
http://dx.doi.org/10.13039/100000092,"U.S. National Library of Medicine",
http://dx.doi.org/10.13039/100009911,"U.S. Naval Academy",
http://dx.doi.org/10.13039/100010220,"U.S. Naval Observatory",
http://dx.doi.org/10.13039/100009917,"U.S. Naval Research Laboratory",
http://dx.doi.org/10.13039/100009912,"U.S. Naval War College",
http://dx.doi.org/10.13039/100009896,"U.S. Navy",
http://dx.doi.org/10.13039/100005187,"U.S. Nuclear Regulatory Commission",
http://dx.doi.org/10.13039/100006033,"U.S. Poultry and Egg Association",
http://dx.doi.org/10.13039/100009054,"U.S. President’s Emergency Plan for AIDS Relief",
http://dx.doi.org/10.13039/100007197,"U.S. Public Health Service",
http://dx.doi.org/10.13039/100000207,"U.S. Small Business Administration",
http://dx.doi.org/10.13039/100005225,"U.S. Social Security Administration",
http://dx.doi.org/10.13039/100006048,"U.S. Supreme Court",
http://dx.doi.org/10.13039/100004738,"UBS",
http://dx.doi.org/10.13039/501100008391,"UBS Optimus Foundation",
http://dx.doi.org/10.13039/100009220,"UC Berkeley College of Chemistry",
http://dx.doi.org/10.13039/100009219,"UC Davis College of Biological Sciences",
http://dx.doi.org/10.13039/100011110,"UCB",
http://dx.doi.org/10.13039/100011111,"UCB UK",
http://dx.doi.org/10.13039/100011112,"UCB US",
http://dx.doi.org/10.13039/501100008538,"UCL Engineering, University College London",
http://dx.doi.org/10.13039/100011088,"UCL Hospitals Charitable Foundation",
http://dx.doi.org/10.13039/501100001281,"UCL Institute for Global Health, University College London",
http://dx.doi.org/10.13039/501100000845,"UCL Institute of Neurology, University College London",
http://dx.doi.org/10.13039/501100001285,"UCL Institute of Ophthalmology, University College London",
http://dx.doi.org/10.13039/100008371,"UCLA Chicano Studies Research Center",
http://dx.doi.org/10.13039/100008340,"UCLA Health System",
http://dx.doi.org/10.13039/100010324,"UCSF Foundation",
http://dx.doi.org/10.13039/100006746,"UJA-Federation of New York",
http://dx.doi.org/10.13039/100008516,"UK Atomic Energy Authority",
http://dx.doi.org/10.13039/501100000326,"UK Energy Research Centre",
http://dx.doi.org/10.13039/100009138,"UK Wind Energy Research - Centre for Doctoral Training",
http://dx.doi.org/10.13039/501100000732,"UK-India Education and Research Initiative",
http://dx.doi.org/10.13039/100006641,"UNICEF",
http://dx.doi.org/10.13039/100004186,"UNLV RESEARCH FOUNDATION",
http://dx.doi.org/10.13039/100001367,"UPS Foundation",
http://dx.doi.org/10.13039/100004739,"US Airways",
http://dx.doi.org/10.13039/100006021,"US Immunodeficiency Network",
http://dx.doi.org/10.13039/100007198,"US-Egypt Joint Board on Scientific and Technological Cooperation",
http://dx.doi.org/10.13039/501100000592,"US-UK Fulbright Commission",
http://dx.doi.org/10.13039/100002373,"USA Hockey Foundation",
http://dx.doi.org/10.13039/100004380,"USAA",
http://dx.doi.org/10.13039/100011275,"USF Health Byrd Alzheimer's Institute",
http://dx.doi.org/10.13039/100008282,"UTC Aerospace Systems",
http://dx.doi.org/10.13039/100007202,"UV Foundation",
http://dx.doi.org/10.13039/501100008889,"Ube Foundation",
http://dx.doi.org/10.13039/501100008888,"Ube Industries",
http://dx.doi.org/10.13039/100005975,"Udall Foundation",
http://dx.doi.org/10.13039/100008389,"Uddannelses- og Forskningsministeriet",
http://dx.doi.org/10.13039/501100005369,"Udenrigsministeriet",
http://dx.doi.org/10.13039/100009206,"Udvar-Hazy Center, National Air and Space Museum",
http://dx.doi.org/10.13039/100008732,"Uehara Memorial Foundation",
http://dx.doi.org/10.13039/501100002567,"Uiduk University",
http://dx.doi.org/10.13039/501100004841,"Uijeongbu St. Mary’s Hospital",
http://dx.doi.org/10.13039/501100000102,"Ukrainian Canadian Foundation of Taras Shevchenko",
http://dx.doi.org/10.13039/501100004757,"Ulla Tuomisen Säätiö",
http://dx.doi.org/10.13039/501100002613,"Ulsan National Institute of Science and Technology",
http://dx.doi.org/10.13039/501100001632,"Ulster University",
http://dx.doi.org/10.13039/501100007628,"Uludağ Üniversitesi",
http://dx.doi.org/10.13039/501100001311,"Ulverscroft Foundation",
http://dx.doi.org/10.13039/501100007676,"Umeå Centre for Microbial Research",
http://dx.doi.org/10.13039/501100004885,"Umeå Universitet",
http://dx.doi.org/10.13039/501100006701,"Umm Al-Qura University",
http://dx.doi.org/10.13039/501100007282,"UniBern Forschungsstiftung",
http://dx.doi.org/10.13039/100007189,"UniHealth Foundation",
http://dx.doi.org/10.13039/501100006097,"Unidade de Investigação Química Ambiental",
http://dx.doi.org/10.13039/100007188,"Uniformed Services University of the Health Sciences",
http://dx.doi.org/10.13039/100007190,"Unilever",
http://dx.doi.org/10.13039/100007191,"Union Camp",
http://dx.doi.org/10.13039/100007193,"Union College",
http://dx.doi.org/10.13039/100010260,"Union for International Cancer Control",R
http://dx.doi.org/10.13039/501100001707,"Union for International Cancer Control",
http://dx.doi.org/10.13039/501100002422,"Union of Arab Chemists",
http://dx.doi.org/10.13039/501100008949,"Uniscientia Stiftung",
http://dx.doi.org/10.13039/100004695,"Unisys",
http://dx.doi.org/10.13039/501100006595,"Unitatea Executiva pentru Finantarea Invatamantului Superior, a Cercetarii, Dezvoltarii si Inovarii",
http://dx.doi.org/10.13039/501100006013,"United Arab Emirates University",
http://dx.doi.org/10.13039/100011016,"United Cerebral Palsy",
http://dx.doi.org/10.13039/100006620,"United Community Services of Metropolitan Boston",
http://dx.doi.org/10.13039/100006032,"United Engineering Foundation",
http://dx.doi.org/10.13039/100001190,"United Jewish Communities of MetroWest NJ",
http://dx.doi.org/10.13039/100011417,"United Kingdom Clinical Research Collaboration",
http://dx.doi.org/10.13039/501100008861,"United Kingdom Space Agency",
http://dx.doi.org/10.13039/100009282,"United Mitochondrial Disease Foundation",
http://dx.doi.org/10.13039/100004420,"United Nations",
http://dx.doi.org/10.13039/100005243,"United Nations Educational, Scientific and Cultural Organization",
http://dx.doi.org/10.13039/100006660,"United Nations Fund for Population Activities",
http://dx.doi.org/10.13039/100006661,"United Nations Population Fund",
http://dx.doi.org/10.13039/100000848,"United Negro College Fund Special Programs Corporation",
http://dx.doi.org/10.13039/100006222,"United States - India Educational Foundation",
http://dx.doi.org/10.13039/100006031,"United States - Israel Binational Agricultural Research and Development Fund",
http://dx.doi.org/10.13039/100006221,"United States - Israel Binational Science Foundation",R
http://dx.doi.org/10.13039/100009956,"United States African Development Foundation",
http://dx.doi.org/10.13039/100000200,"United States Agency for International Development",
http://dx.doi.org/10.13039/100006030,"United States Capitol Historical Society",
http://dx.doi.org/10.13039/100010291,"United States Equestrian Federation",
http://dx.doi.org/10.13039/100006029,"United States Golf Association",
http://dx.doi.org/10.13039/100006027,"United States Institute for Theatre Technology",
http://dx.doi.org/10.13039/100001095,"United States Institute of Peace",
http://dx.doi.org/10.13039/100006026,"United States Pharmacopeia",
http://dx.doi.org/10.13039/501100001248,"United States Studies Centre, The University of Sydney",
http://dx.doi.org/10.13039/100011297,"United States and Canadian Academy of Pathology",
http://dx.doi.org/10.13039/100006028,"United States-Indonesia Society",
http://dx.doi.org/10.13039/501100001742,"United States-Israel Binational Science Foundation",
http://dx.doi.org/10.13039/100001892,"United States-Japan Foundation",
http://dx.doi.org/10.13039/100002519,"United Technologies",
http://dx.doi.org/10.13039/100007150,"United Therapeutics Corporation",
http://dx.doi.org/10.13039/100004422,"United Way",
http://dx.doi.org/10.13039/100003459,"United Way of Gratiot County",
http://dx.doi.org/10.13039/100001893,"United Way of Santa Barbara County",
http://dx.doi.org/10.13039/100001894,"United Way of Tyler/Smith County",
http://dx.doi.org/10.13039/100001704,"Uniting Against Lung Cancer",
http://dx.doi.org/10.13039/100003460,"Unity Avenue Foundation",
http://dx.doi.org/10.13039/100008670,"Unity through Knowledge Fund",
http://dx.doi.org/10.13039/501100008567,"Univates",
http://dx.doi.org/10.13039/100001895,"Universal Health Care Foundation of Connecticut",
http://dx.doi.org/10.13039/501100008744,"Universidad Autónoma Agraria Antonio Narro",
http://dx.doi.org/10.13039/100009534,"Universidad Autónoma Chapingo",
http://dx.doi.org/10.13039/501100004173,"Universidad Autónoma Metropolitana",
http://dx.doi.org/10.13039/501100007228,"Universidad Autónoma de Baja California",
http://dx.doi.org/10.13039/501100008745,"Universidad Autónoma de Bucaramanga",
http://dx.doi.org/10.13039/501100004593,"Universidad Autónoma de Madrid",
http://dx.doi.org/10.13039/501100008746,"Universidad Autónoma de Nayarit",
http://dx.doi.org/10.13039/501100004685,"Universidad Autónoma de Nuevo León",
http://dx.doi.org/10.13039/501100008791,"Universidad Autónoma de Occidente",
http://dx.doi.org/10.13039/100008989,"Universidad Autónoma de Querétaro",
http://dx.doi.org/10.13039/501100005324,"Universidad Autónoma de San Luis Potosí",
http://dx.doi.org/10.13039/501100004849,"Universidad Autónoma de Tlaxcala",
http://dx.doi.org/10.13039/501100007506,"Universidad Autónoma de Zacatecas",
